Opnamenummer;Straatnaam;Huisnummer;Deelgemeente;Inplantingsplaats;Aantalfietsplaaten;AantalDuostaanders;AantalMonostaanders;Typeslotringduostaander;AantalVerwijderbarering;AantalAangelastering;Typebodembevestigingduostaander;aantalmetvloerplaat;aantalingebetonneerd;Kleurduostaander;Fotomeerderefotosmogelijk;Opnamedoor;Registratietoestel;Autofield1;OpnameTijdData;Nauwkeurigheid;Autofield2;Autofield3;Autofield4;Autofield5;longitude;latitude;hae;latWGS84;loWGS84;Aangemaakt op
195;Zilverpand;20;Brugge;Plein;4;2;0;Verwijderbare ring (nieuw);4;0;ingebetonneerd;0;2;Groen;images/insphere/b32c66f1-5d4b-4223-91fe-9ba075cdc9fc,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-08T10:58:22,032;Autonomous;24426;GNSS;None;Autonomous;322043633;512061844;57571;51.2061844000892;3.22043632945535;22/06/2016
515;Tijdokstraat;16;Zeebrugge;Parkeerstrook;6;3;0;Aangelaste ring (oud);0;6;ingebetonneerd;0;3;Inox;images/insphere/b259c69e-bfa2-46d6-8610-11dbaacbbe20,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-30T12:48:27,014;Autonomous;9375;GNSS;None;Autonomous;320237446;5133049;56248;51.3304900000363;3.20237445900177;22/06/2016
235;Simon Stevinplein;12;Brugge;Plein;4;2;0;Verwijderbare ring (nieuw)|Aangelaste ring (oud);2;2;ingebetonneerd;0;2;Groen;images/insphere/77f6d2c3-86f8-428e-8a85-6fb2466ec52a,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-09T09:02:41,244;Autonomous;8554;GNSS;None;Autonomous;3222879;5120635;64038;51.206349999455;3.22287900078721;22/06/2016
139;Verbrand Nieuwland;10;Brugge;Voetpad;6;3;0;Aangelaste ring (oud);0;6;ingebetonneerd;0;3;Groen;images/insphere/23a16d42-3dc2-4b1a-8ec0-77cf2c3aae7a,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-07T11:45:22,88;Autonomous;16756;GNSS;None;Autonomous;323453021;512111168;54023;51.2111167993834;3.23453021124151;22/06/2016
503;Evendijk-Oost;-999;Zeebrugge;Plein;8;4;0;Aangelaste ring (oud);0;8;ingebetonneerd;0;4;Groen;images/insphere/88d5d059-5561-40d6-a1a1-7953f8e12e3e,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-30T12:05:22,69;Autonomous;5005;GNSS;None;Autonomous;3213615;513303947;47743;51.3303947002264;3.21361499951516;22/06/2016
442;Moerkerkse Steenweg;313;Sint-Kruis;Voetpad;4;2;0;Aangelaste ring (oud);0;4;ingebetonneerd;0;2;Groen;images/insphere/178056cc-b857-40ab-a501-49ac2a6a5d61,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-23T11:54:23,968;Autonomous;8993;GNSS;None;Autonomous;3256494;512138863;53806;51.2138862994584;3.25649400078295;22/06/2016
373;Gemeneweidestraat;-999;Koolkerke;Parkeerstrook;6;3;0;Aangelaste ring (oud);0;6;ingebetonneerd;0;3;Groen;images/insphere/3984dc2f-ad72-4e64-9fc2-c466308f8e8a,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-17T15:08:10,312;Autonomous;500;GNSS;None;Autonomous;324760985;5123506;49545;51.2350599993736;3.24760984895287;22/06/2016
412;Maalse Steenweg;-999;Sint-Kruis;Andere;4;0;4;Aangelaste ring (oud);0;4;ingebetonneerd;0;4;Groen;images/insphere/8e774288-9002-45ec-a875-e386796737b7,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-22T16:12:26,146;Autonomous;5364;GNSS;None;Autonomous;32800653;512073326;50087;51.2073325999906;3.28006530050398;22/06/2016
68;Ezelstraat;33;Brugge;Voetpad;6;3;0;Aangelaste ring (oud);0;6;ingebetonneerd;0;3;Groen;images/insphere/14c3f242-dcf2-49f6-9d06-f99d0d5baeb4,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-06T11:24:43,769;Autonomous;918;GNSS;None;Autonomous;321924663;512124367;64077;51.2124367000916;3.21924663118971;22/06/2016
349;Kerkhofblommenstraat;-999;Assebroek;Andere;6;3;0;Aangelaste ring (oud);0;6;ingebetonneerd;0;3;Inox;images/insphere/0a6155a8-2fc7-4ead-82d4-6c5b797b6627,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-16T16:39:34,324;Autonomous;7129;GNSS;None;Autonomous;323655653;511928635;49312;51.1928635006997;3.23655652895778;22/06/2016
365;Barthelsstraat;8;Assebroek;Parkeerstrook;10;5;0;Aangelaste ring (oud);0;10;ingebetonneerd;0;5;Inox;images/insphere/3e44153c-ea24-44b7-a097-308b2fdf710a,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-17T11:14:24,128;Autonomous;11796;GNSS;None;Autonomous;3233925;5119376;48511;51.193760000206;3.23392499903512;22/06/2016
112;Goudsmedenstraat;9;Brugge;Plein;2;1;0;Aangelaste ring (oud);0;2;ingebetonneerd;0;1;Inox;images/insphere/2062cc35-7bab-4711-9702-a0cd8faa11e2,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-07T08:53:01,391;Autonomous;7678;GNSS;None;Autonomous;323052621;5120587;55277;51.2058700001916;3.2305262098864;22/06/2016
434;Moerkerkse Steenweg;165;Sint-Kruis;Voetpad;2;1;0;Aangelaste ring (oud);0;2;ingebetonneerd;0;1;Groen;images/insphere/c13a630c-e3b0-493d-814a-f7e25654aa71,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-23T11:31:48,508;Autonomous;950;GNSS;None;Autonomous;3249271;512137222;53001;51.213722200355;3.24927100005755;22/06/2016
445;Malehoeklaan;1;Sint-Kruis;Voetpad;4;2;0;Aangelaste ring (oud);0;4;ingebetonneerd;0;2;Groen;images/insphere/4da8ea6c-7a0d-4eb5-8789-c0489ada519d,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-23T12:12:40,42;Autonomous;500;GNSS;None;Autonomous;327947855;512124977;49377;51.2124977000658;3.27947855058107;22/06/2016
102;Predikherenstraat;29;Brugge;Parkeerstrook;6;3;0;Aangelaste ring (oud);0;6;ingebetonneerd;0;3;Groen;images/insphere/5cbc01c3-7bc0-4d2f-9968-5fb2d47dad75,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-06T15:28:05,168;Autonomous;10491;GNSS;None;Autonomous;323152423;512089958;64616;51.2089958004867;3.23152423036785;22/06/2016
237;Simon Stevinplein;15;Brugge;Plein;5;2;1;Verwijderbare ring (nieuw);5;0;ingebetonneerd;0;3;Groen;images/insphere/d4053ce7-1974-4a71-8d8c-ba33d3f1e4d3,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-09T09:06:47,859;Autonomous;7618;GNSS;None;Autonomous;322285032;5120637;60996;51.2063700004456;3.22285031943273;22/06/2016
474;Sint-Thomas Morusstraat;1;Zeebrugge;Plein;10;5;0;Aangelaste ring (oud);0;10;ingebetonneerd;0;5;Groen;images/insphere/00a29e3c-57d2-4050-bb0c-887143cc59a2,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-30T10:22:18,043;Autonomous;6385;GNSS;None;Autonomous;317812514;513288078;54299;51.3288078002359;3.17812513898619;22/06/2016
234;Simon Stevinplein;12;Brugge;Plein;2;1;0;Verwijderbare ring (nieuw);2;0;ingebetonneerd;0;1;Groen;images/insphere/544aa1d3-db67-4f45-a0d3-aac3699418c8,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-09T09:01:05,727;Autonomous;12937;GNSS;None;Autonomous;322289586;512063522;63596;51.2063521994603;3.22289585887211;22/06/2016
245;Groeninge;34;Brugge;Rijweg;4;2;0;Aangelaste ring (oud);0;4;ingebetonneerd;0;2;Groen;images/insphere/41ee12b9-82f7-42fc-abcd-3eab7b2969ab,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-09T09:38:18,669;Autonomous;13903;GNSS;None;Autonomous;322654462;512040367;54033;51.2040367001362;3.22654461889301;22/06/2016
425;Geralaan;49;Sint-Kruis;Voetpad;6;3;0;Aangelaste ring (oud);0;6;ingebetonneerd;0;3;Wit;images/insphere/1309c591-aacb-4bfa-9ccc-dd2372a700cc,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-23T10:52:35,434;Autonomous;8282;GNSS;None;Autonomous;324556041;512188644;55748;51.2188644005596;3.2455604103932;22/06/2016
232;Simon Stevinplein;3;Brugge;Plein;22;11;0;Verwijderbare ring (nieuw)|Aangelaste ring (oud);20;2;ingebetonneerd;0;11;Groen;images/insphere/86d7060b-d04a-48b4-b0ed-e06498525ec1,jpg|images/insphere/07f00a50-428c-40e4-9949-fddd32ecb544,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-09T08:56:35,941;Autonomous;16237;GNSS;None;Autonomous;3222962;512066269;55824;51.2066268995165;3.22296200037263;22/06/2016
186;Vrijdagmarkt;17;Brugge;Plein;6;3;0;Verwijderbare ring (nieuw)|Aangelaste ring (oud);2;4;ingebetonneerd;0;3;Groen;images/insphere/2c53849b-ad95-4569-a080-e727fd2d0b72,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-08T10:15:05,993;Autonomous;12073;GNSS;None;Autonomous;3216866;51205513;71053;51.2055129999109;3.21686600096474;22/06/2016
335;Doornstraat;129;Sint-Andries;Andere;4;2;0;Aangelaste ring (oud);0;4;ingebetonneerd;0;2;Groen;images/insphere/e98334ca-22cc-4514-9b09-01d56999b687,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-15T11:18:19,314;Autonomous;11185;GNSS;None;Autonomous;317512417;5118807;67282;51.1880699995177;3.17512416882644;22/06/2016
511;Rederskaai;26;Zeebrugge;Plein;6;3;0;Aangelaste ring (oud);0;6;ingebetonneerd;0;3;Inox;images/insphere/125154bf-3ce7-49a3-ab80-a4cc02c185c3,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-30T12:35:17,489;Autonomous;5307;GNSS;None;Autonomous;320426059;5133428;52705;51.3342800001251;3.20426059083199;22/06/2016
388;Karel Mestdaghstraat;65;Sint-Pieters;Voetpad;6;3;0;Aangelaste ring (oud);0;6;ingebetonneerd;0;3;Groen;images/insphere/796fc2d6-ea72-4ec6-9b96-eda5f5bad9ab,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-22T10:23:50,935;Autonomous;10141;GNSS;None;Autonomous;320300937;5121965;50296;51.2196499997849;3.20300936875592;22/06/2016
183;Vrijdagmarkt;12;Brugge;Plein;8;4;0;Verwijderbare ring (nieuw);8;0;ingebetonneerd;0;4;Groen;images/insphere/3b8eda8d-1e48-4a4d-b332-7847e75c8e13,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-08T10:09:55,046;Autonomous;8369;GNSS;None;Autonomous;3216738;512052345;56975;51.2052345002976;3.21673800047636;22/06/2016
189;Zuidzandstraat;38;Brugge;Parkeerstrook;36;18;0;Verwijderbare ring (nieuw)|Aangelaste ring (oud);8;28;ingebetonneerd;0;18;Groen;images/insphere/6066ec6d-0226-445a-8e9d-bbbc7bf54568,jpg|images/insphere/b2c26f0d-51d4-40ba-a019-5b5a644f2f51,jpg|images/insphere/5ef6cd1d-4bd0-4540-9959-74a163fdebcf,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-08T10:24:09,488;Autonomous;17225;GNSS;None;Autonomous;321906567;512053528;54971;51.2053527994395;3.21906566958541;22/06/2016
85;Annuniatenstraat;47;Brugge;Parkeerstrook;2;1;0;Aangelaste ring (oud);0;2;ingebetonneerd;0;1;Groen;images/insphere/929ce283-f746-4d76-ae93-fe1ade52a6c9,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-06T13:24:34,745;Autonomous;9163;GNSS;None;Autonomous;322496438;5121585;49428;51.2158500006512;3.22496437987181;22/06/2016
453;Moerkerkse Steenweg;281;Sint-Kruis;Parkeerstrook;4;2;0;Aangelaste ring (oud);0;4;ingebetonneerd;0;2;Groen;images/insphere/8acceb40-29e5-45dc-81af-5cc475d47e17,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-23T13:01:08,936;Autonomous;7049;GNSS;None;Autonomous;325533724;5121406;50446;51.214060000225;3.25533724123161;22/06/2016
182;Vrijdagmarkt;12;Brugge;Voetpad;8;4;0;Verwijderbare ring (nieuw);8;0;ingebetonneerd;0;4;Groen;images/insphere/cd00fc3a-7b67-4d21-a12e-5eec08bed0d2,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-08T10:07:45,181;Autonomous;11562;GNSS;None;Autonomous;3216847;5120506;60311;51.2050600002172;3.21684699883457;22/06/2016
140;Verbrand Nieuwland;23;Brugge;Voetpad;2;1;0;Aangelaste ring (oud);0;2;ingebetonneerd;0;1;Groen;images/insphere/71908c8e-0105-4108-9879-2933cf65c342,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-07T11:48:20,26;Autonomous;13127;GNSS;None;Autonomous;3233551;5121035;50504;51.2103500007183;3.23355100050587;22/06/2016
382;Dudzeelse Steenweg;622;Sint-Pieters;Voetpad;6;3;0;Aangelaste ring (oud);0;6;ingebetonneerd;0;3;Zwart;images/insphere/c9d2b120-1cb3-4c31-94c0-f6e8aeee576f,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-20T11:12:12,327;Autonomous;6292;GNSS;None;Autonomous;322901773;512545;48951;51.2545000003517;3.2290177312237;22/06/2016
108;Beeldenmakersstraat;4;Brugge;Plein;2;1;0;Aangelaste ring (oud);0;2;ingebetonneerd;0;1;Inox;images/insphere/bf941419-c554-4970-91d5-414f00266b77,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-06T15:49:03,571;Autonomous;8127;GNSS;None;Autonomous;322964573;512061424;85825;51.2061424005255;3.22964572995908;22/06/2016
244;Groeninge;16;Brugge;Parkeerstrook;6;3;0;Aangelaste ring (oud);0;6;ingebetonneerd;0;3;Groen;images/insphere/237269ea-02ec-4d24-9273-b019096ad8a2,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-09T09:34:56,148;Autonomous;10778;GNSS;None;Autonomous;322568822;512049141;55121;51.2049141007083;3.22568822122761;22/06/2016
34;Markt;26;Brugge;Plein;41;20;1;Verwijderbare ring (nieuw);41;0;ingebetonneerd;0;21;Groen;images/insphere/ef2f6542-7c79-4d42-bfff-6998ce7a69bd,jpg|images/insphere/2e168361-298c-45b0-a210-4f2bbbc4af96,jpg|images/insphere/79cd3187-ab4e-4bd7-9473-7b1964370f23,jpg|images/insphere/5da6e9c8-f98a-4c2a-aa53-a95d4a18308b,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-06T08:59:53,483;Autonomous;5017;GNSS;None;Autonomous;322407866;512090225;50612;51.2090225000949;3.22407865969927;22/06/2016
493;Veerbootstraat;29;Zeebrugge;Andere;6;3;0;Aangelaste ring (oud);0;6;ingebetonneerd;0;3;Andere;images/insphere/38d3b312-b0d1-43a3-a7e4-91d916b3e28a,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-30T11:22:13,089;Autonomous;5931;GNSS;None;Autonomous;319030929;513260422;51261;51.3260422000158;3.19030929036977;22/06/2016
354;Pannenhuisstraat;53;Assebroek;Voetpad;4;2;0;Aangelaste ring (oud);0;4;ingebetonneerd;0;2;Groen;images/insphere/9d71e1ca-891a-4b30-aba0-a16175eb345a,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-17T09:56:51,71;Autonomous;500;GNSS;None;Autonomous;327765155;5118887;52556;51.1888699996411;3.27765154888352;22/06/2016
375;Fortstraat;-999;Koolkerke;Voetpad;6;3;0;Aangelaste ring (oud);0;6;ingebetonneerd;0;3;Groen;images/insphere/d5072d54-e6fc-4912-99c6-949f9e3b6a48,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-17T15:18:28,914;Autonomous;500;GNSS;None;Autonomous;3250172;512415733;51157;51.2415732999032;3.25017199999759;22/06/2016
350;Kerkhofblommenstraat;62;Assebroek;Andere;14;7;0;Aangelaste ring (oud);0;14;ingebetonneerd;0;7;Inox;images/insphere/9d0885ae-8e82-4f7b-9025-cbfa294c7848,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-16T16:40:46,372;Autonomous;9437;GNSS;None;Autonomous;323668885;5119269;50344;51.1926899997906;3.23668885064656;22/06/2016
409;Vredestraat;46;Sint-Kruis;Parkeerstrook;4;2;0;Aangelaste ring (oud);0;4;ingebetonneerd;0;2;Andere;images/insphere/ccd59fdc-0ebe-4923-bc78-aa1ef27f44df,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-22T15:50:07,436;Autonomous;7318;GNSS;None;Autonomous;32484138;5120862;56719;51.2086199996614;3.2484137999508;22/06/2016
30;Markt;-999;Brugge;Plein;13;6;1;Verwijderbare ring (nieuw)|Aangelaste ring (oud);12;1;ingebetonneerd;0;7;Groen;images/insphere/ccbeafd8-deb0-40b0-ae35-d73019e3c451,jpg|images/insphere/62986878-401b-4c76-818b-a68aba341d41,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-06T08:49:52,077;Autonomous;10151;GNSS;None;Autonomous;3224945;512086143;56908;51.2086142999265;3.22494500054199;22/06/2016
257;Oude Burg;19;Brugge;Parkeerstrook;16;8;0;Verwijderbare ring (nieuw)|Aangelaste ring (oud);14;2;ingebetonneerd;0;16;Groen;images/insphere/ec4812ef-4f65-4705-9a1c-0adc754de634,jpg|images/insphere/c4538ffe-5995-481d-bcde-f314c4a009cc,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-09T11:20:12,328;Autonomous;21748;GNSS;None;Autonomous;322467375;5120695;59462;51.2069500006484;3.22467374877835;22/06/2016
169;'t Zand;13;Brugge;Voetpad;26;13;0;Aangelaste ring (oud);0;26;ingebetonneerd;0;13;Groen;images/insphere/32393a2e-a56f-456a-be93-06a912ec3aab,jpg|images/insphere/27acbc74-133f-482e-bdab-40d7c2e1ba39,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-08T09:27:11,932;Autonomous;10166;GNSS;None;Autonomous;321781468;512057;62374;51.2057000004206;3.21781467922951;22/06/2016
343;Weidestraat;-999;Assebroek;Voetpad;4;2;0;Aangelaste ring (oud);0;4;ingebetonneerd;0;2;Groen;images/insphere/87a5a2a7-8b7a-4a17-ac3a-e4336d1a0dfa,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-16T16:17:54,852;Autonomous;11524;GNSS;None;Autonomous;323652172;5119847;60722;51.1984699997066;3.23652172050628;22/06/2016
123;Schaarstraat;4;Brugge;Parkeerstrook;5;2;1;Aangelaste ring (oud);0;5;ingebetonneerd;0;3;Groen;images/insphere/8324a628-ec58-4beb-839a-06235aa4bbd5,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-07T09:33:40,465;Autonomous;10536;GNSS;None;Autonomous;32320528;5120462;80168;51.2046200006163;3.2320528012007;22/06/2016
132;Witteleertouwersstraat;17;Brugge;Parkeerstrook;2;0;2;Aangelaste ring (oud);0;2;ingebetonneerd;0;2;Groen;images/insphere/0d35725a-6a20-48cf-a4dd-d992d34c099a,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-07T10:29:51,652;Autonomous;6986;GNSS;None;Autonomous;323223472;512071838;49153;51.2071837995306;3.23223471990641;22/06/2016
516;Tijdokstraat;-999;Zeebrugge;Parkeerstrook;6;3;0;Aangelaste ring (oud);0;6;ingebetonneerd;0;3;Inox;images/insphere/35081004-9eb6-4067-a023-ba182b96bf3e,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-30T12:50:47,74;Autonomous;5556;GNSS;None;Autonomous;3201938;513319435;51911;51.331943499776;3.20193800018069;22/06/2016
323;Legeweg;278;Sint-Andries;Parkeerstrook;2;1;0;Aangelaste ring (oud);0;2;ingebetonneerd;0;1;Groen;images/insphere/f0b0bc1d-c21b-443f-b25d-1a87985ab47d,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-16T09:34:42,448;Autonomous;500;GNSS;None;Autonomous;317684436;512055435;53733;51.2055434994243;3.17684435896584;22/06/2016
86;Annuntiatenstraat;47;Brugge;Parkeerstrook;4;2;0;Aangelaste ring (oud);0;4;ingebetonneerd;0;2;Groen;images/insphere/7590dc6a-f827-4bbd-9ac0-c1d2d4814823,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-06T13:26:55,006;Autonomous;500;GNSS;None;Autonomous;322495437;512159;53174;51.2159000004045;3.22495437115039;22/06/2016
149;Langerei;28;Brugge;Andere;4;2;0;Aangelaste ring (oud);0;4;ingebetonneerd;0;2;Groen;images/insphere/c946a02d-e958-4219-8462-0c61a46816b4,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-07T15:13:39,426;Autonomous;1251;GNSS;None;Autonomous;322679281;512197762;51616;51.2197762002915;3.22679281087665;22/06/2016
79;Spaanse Loskaai;1;Brugge;Andere;6;3;0;Aangelaste ring (oud);0;6;ingebetonneerd;0;3;Groen;images/insphere/aa9595f7-e7dd-4ecf-b7b8-c0c3ecbdbb68,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-06T12:53:26,531;Autonomous;11559;GNSS;None;Autonomous;3225404;5121316;56603;51.2131599995831;3.2254039988734;22/06/2016
66;Ezelstraat;37;Brugge;Voetpad;6;3;0;Aangelaste ring (oud);0;6;ingebetonneerd;0;3;Groen;images/insphere/6dc29a7c-8fb7-4dbc-a267-770dd87b7fce,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-06T11:21:34,008;Autonomous;8936;GNSS;None;Autonomous;321912575;512125435;6754;51.2125434998406;3.21912574944211;22/06/2016
333;Nijverheidsstraat;112;Assebroek;Voetpad;8;4;0;Aangelaste ring (oud);0;8;ingebetonneerd;0;4;Groen;images/insphere/f446558f-746d-420c-82e3-7f52c8f98251,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-16T15:21:08,614;Autonomous;500;GNSS;None;Autonomous;324041033;51206852;49904;51.2068519999285;3.24041033007732;22/06/2016
432;Watervliet;1;Sint-Kruis;Voetpad;6;3;0;Aangelaste ring (oud);0;6;ingebetonneerd;0;3;Groen;images/insphere/3a1b0ad0-5e20-407c-bc42-dee68e7a24b2,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-23T11:22:49,413;Autonomous;11699;GNSS;None;Autonomous;324551082;512144928;53727;51.2144928003605;3.24551081928183;22/06/2016
110;'t Pand;8;Brugge;Rijweg;2;1;0;Aangelaste ring (oud);0;2;ingebetonneerd;0;1;Inox;images/insphere/e530d375-d7cd-4014-9997-b635994eefa5,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-06T15:45:06,382;Autonomous;1406;GNSS;None;Autonomous;322957587;512065468;43591;51.2065468001353;3.22957587116704;22/06/2016
131;Zwarteleertouwersstraat;47;Brugge;Parkeerstrook;2;0;2;Aangelaste ring (oud);0;2;ingebetonneerd;0;2;Groen;images/insphere/d209d487-8557-4cef-a773-ba76536a5608,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-07T10:24:12,973;Autonomous;15605;GNSS;None;Autonomous;3232107;512072563;53617;51.2072563002809;3.23210700024996;22/06/2016
451;Dekenstraat;20;Sint-Kruis;Voetpad;6;3;0;Aangelaste ring (oud);0;6;ingebetonneerd;0;3;Groen;images/insphere/2ac5b50e-4063-4fac-87e6-e25e1f38990d,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-23T12:43:42,087;Autonomous;8234;GNSS;None;Autonomous;327810669;512166824;51072;51.2166824001971;3.27810668959934;22/06/2016
203;Dweersstraat;3;Brugge;Rijweg;13;6;1;Aangelaste ring (oud);0;13;ingebetonneerd;0;7;Groen;images/insphere/0b88053c-9a27-40b9-b46b-fed2683a4643,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-08T11:16:54,51;Autonomous;16519;GNSS;None;Autonomous;321926165;512067223;72948;51.2067222993382;3.21926165000952;22/06/2016
231;Simon Stevinplein;-999;Brugge;Plein;6;3;0;Verwijderbare ring (nieuw);6;0;ingebetonneerd;0;3;Groen;images/insphere/e10057c2-89dc-432b-aa5c-6a740b7d6fde,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-09T08:53:40,23;Autonomous;12318;GNSS;None;Autonomous;322283;5120682;52097;51.2068199996283;3.22283000054283;22/06/2016
172;'t Zand;21;Brugge;Voetpad;10;5;0;Aangelaste ring (oud);0;10;ingebetonneerd;0;5;Groen;images/insphere/88d1319e-1452-4855-ac6f-9e1b094bb51e,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-08T09:34:24,497;Autonomous;5082;GNSS;None;Autonomous;321819186;5120474;58299;51.2047399995548;3.21819185899741;22/06/2016
114;Diamantslijpersstraat;-999;Brugge;Plein;4;2;0;Aangelaste ring (oud);0;4;ingebetonneerd;0;2;Groen;images/insphere/f454573a-e0c3-4640-b9ce-accc69199c8b,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-07T08:57:28,665;Autonomous;1117;GNSS;None;Autonomous;323036933;512054939;74781;51.2054938999343;3.23036933119105;22/06/2016
39;Markt;12;Brugge;Plein;16;8;0;Aangelaste ring (oud);0;16;ingebetonneerd;0;8;Groen;images/insphere/24388399-d2e8-47d4-a089-90557e955578,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-06T09:15:15,676;Autonomous;10196;GNSS;None;Autonomous;32241962;512084236;6565;51.2084235993619;3.2241961995171;22/06/2016
435;Moerkerkse Steenweg;169;Sint-Kruis;Voetpad;6;3;0;Verwijderbare ring (nieuw)|Aangelaste ring (oud);4;2;ingebetonneerd;0;3;Groen|Rood;images/insphere/442a046d-07c3-46f5-aa65-d7a3645de191,jpg|images/insphere/f329eeff-65d7-4723-800a-6645e3b73db0,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-23T11:33:48,613;Autonomous;12425;GNSS;None;Autonomous;324946952;512137566;59601;51.213756600696;3.24946952070205;22/06/2016
26;Burg;4;Brugge;Plein;26;13;0;Verwijderbare ring (nieuw);26;0;ingebetonneerd;0;13;Groen;images/insphere/55ccecc4-ab10-4868-9df6-a0788dfa7679,jpg|images/insphere/180a18c9-f292-421e-ba4e-00b049888b87,jpg|images/insphere/8acb42e6-7956-47cd-acc1-ffc92e5f0c71,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-06T08:38:22,222;Autonomous;14609;GNSS;None;Autonomous;3226552;5120904;67113;51.2090400006197;3.22655199948847;22/06/2016
450;Moerkerkse Steenweg;-999;Sint-Kruis;Voetpad;4;2;0;Aangelaste ring (oud);0;4;ingebetonneerd;0;2;Groen;images/insphere/363655f6-d2aa-4b90-b145-a8df9d52be7c,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-23T12:37:23,061;Autonomous;6098;GNSS;None;Autonomous;327730227;5122102;5249;51.2210199992925;3.27730227100931;22/06/2016
338;Daverlostraat;-999;Assebroek;Voetpad;2;0;2;Aangelaste ring (oud);0;2;ingebetonneerd;0;2;Inox;images/insphere/cd2a9079-7986-49b1-b563-d6a4e46e3f70,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-16T15:39:33,123;Autonomous;6887;GNSS;None;Autonomous;3237336;512020721;62294;51.2020720999169;3.23733599881556;22/06/2016
142;Rolweg;37;Brugge;Parkeerstrook;4;2;0;Aangelaste ring (oud);0;4;ingebetonneerd;0;2;Groen;images/insphere/88b6206d-e9ff-4243-aa8a-db1bd9f4fe02,jpg;tom,boi@brugge,be;Juno 5;GNSS;2015-07-07T11:51:46,654;Autonomous;20447;GNSS;None;Autonomous;323232985;512102928;46208;51.2102927997882;3.2323298494325;22/06/2016
